fuck you,dt,vx,vy,yaw,dx,dy,"x,y"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156901.855,""accelerometers"":{""x"":97.05989837646484,""y"":616.0740966796875,""z"":682.3507080078125},""gyroscopes"":{""x"":196.44590759277344,""y"":-47.190330505371094,""z"":39.269134521484375},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":4.062,""leftRightDegrees"":-127.601,""clockwiseDegrees"":43.108,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156906.738,""accelerometers"":{""x"":97.73441314697266,""y"":632.3857421875,""z"":671.6715087890625},""gyroscopes"":{""x"":197.85272216796875,""y"":-46.628238677978516,""z"":39.18851089477539},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":4.357,""leftRightDegrees"":-126.646,""clockwiseDegrees"":43.173,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156911.682,""accelerometers"":{""x"":95.37698364257812,""y"":648.5205078125,""z"":662.4452514648438},""gyroscopes"":{""x"":199.24502563476562,""y"":-46.455711364746094,""z"":39.12712097167969},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":4.649,""leftRightDegrees"":-125.683,""clockwiseDegrees"":43.243,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156916.87,""accelerometers"":{""x"":96.33341217041016,""y"":660.89501953125,""z"":652.7557373046875},""gyroscopes"":{""x"":200.5042266845703,""y"":-46.740989685058594,""z"":38.91061782836914},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":4.939,""leftRightDegrees"":-124.712,""clockwiseDegrees"":43.319,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156921.813,""accelerometers"":{""x"":95.13174438476562,""y"":673.1495971679688,""z"":641.7102661132812},""gyroscopes"":{""x"":201.7918701171875,""y"":-47.342098236083984,""z"":38.68776321411133},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":5.228,""leftRightDegrees"":-123.733,""clockwiseDegrees"":43.403,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156926.91,""accelerometers"":{""x"":94.04168701171875,""y"":684.337890625,""z"":633.7269287109375},""gyroscopes"":{""x"":203.03436279296875,""y"":-48.356658935546875,""z"":38.35700225830078},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":5.516,""leftRightDegrees"":-122.746,""clockwiseDegrees"":43.497,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156931.732,""accelerometers"":{""x"":94.70076751708984,""y"":696.062744140625,""z"":624.435791015625},""gyroscopes"":{""x"":204.12518310546875,""y"":-49.55461502075195,""z"":38.00474548339844},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":5.803,""leftRightDegrees"":-121.753,""clockwiseDegrees"":43.602,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156936.859,""accelerometers"":{""x"":96.53875732421875,""y"":707.224853515625,""z"":616.7371215820312},""gyroscopes"":{""x"":205.2132568359375,""y"":-51.04338455200195,""z"":37.80873107910156},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":6.091,""leftRightDegrees"":-120.752,""clockwiseDegrees"":43.719,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156941.711,""accelerometers"":{""x"":103.40994262695312,""y"":716.7382202148438,""z"":606.0575561523438},""gyroscopes"":{""x"":206.38853454589844,""y"":-52.69149398803711,""z"":37.45110321044922},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":6.38,""leftRightDegrees"":-119.744,""clockwiseDegrees"":43.849,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156946.594,""accelerometers"":{""x"":108.43318939208984,""y"":723.1065673828125,""z"":591.0167846679688},""gyroscopes"":{""x"":207.8386993408203,""y"":-54.48899841308594,""z"":37.09628677368164},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":6.67,""leftRightDegrees"":-118.725,""clockwiseDegrees"":43.993,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156951.721,""accelerometers"":{""x"":113.55180358886719,""y"":725.6259765625,""z"":575.143310546875},""gyroscopes"":{""x"":209.85011291503906,""y"":-56.412071228027344,""z"":36.37895584106445},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":6.959,""leftRightDegrees"":-117.694,""clockwiseDegrees"":44.153,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156956.695,""accelerometers"":{""x"":117.12852478027344,""y"":726.1740112304688,""z"":557.073974609375},""gyroscopes"":{""x"":212.1724853515625,""y"":-58.238319396972656,""z"":35.543800354003906},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":7.245,""leftRightDegrees"":-116.648,""clockwiseDegrees"":44.328,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156961.578,""accelerometers"":{""x"":121.97733306884766,""y"":727.3787841796875,""z"":540.0064697265625},""gyroscopes"":{""x"":214.8702392578125,""y"":-60.01612091064453,""z"":34.66569519042969},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":7.528,""leftRightDegrees"":-115.586,""clockwiseDegrees"":44.518,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156966.735,""accelerometers"":{""x"":128.4455108642578,""y"":729.3090209960938,""z"":521.6307373046875},""gyroscopes"":{""x"":217.63894653320312,""y"":-61.600616455078125,""z"":33.67809295654297},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":7.808,""leftRightDegrees"":-114.506,""clockwiseDegrees"":44.723,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156971.679,""accelerometers"":{""x"":133.57154846191406,""y"":735.200927734375,""z"":499.10321044921875},""gyroscopes"":{""x"":220.3513946533203,""y"":-63.08698272705078,""z"":32.79887008666992},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":8.082,""leftRightDegrees"":-113.408,""clockwiseDegrees"":44.942,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156976.623,""accelerometers"":{""x"":136.42648315429688,""y"":741.9532470703125,""z"":475.5500793457031},""gyroscopes"":{""x"":223.08370971679688,""y"":-64.47185516357422,""z"":31.780282974243164},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":8.351,""leftRightDegrees"":-112.292,""clockwiseDegrees"":45.175,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156981.536,""accelerometers"":{""x"":137.2236328125,""y"":754.425048828125,""z"":450.0188903808594},""gyroscopes"":{""x"":225.535888671875,""y"":-65.60245513916016,""z"":30.98651885986328},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":8.613,""leftRightDegrees"":-111.159,""clockwiseDegrees"":45.421,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156986.785,""accelerometers"":{""x"":139.78948974609375,""y"":771.4378051757812,""z"":426.2144470214844},""gyroscopes"":{""x"":227.890869140625,""y"":-66.52326202392578,""z"":30.3311767578125},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":8.868,""leftRightDegrees"":-110.008,""clockwiseDegrees"":45.678,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156991.516,""accelerometers"":{""x"":144.6990509033203,""y"":793.2181396484375,""z"":403.7741394042969},""gyroscopes"":{""x"":229.86474609375,""y"":-67.04025268554688,""z"":29.894577026367188},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":9.116,""leftRightDegrees"":-108.843,""clockwiseDegrees"":45.943,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":156996.582,""accelerometers"":{""x"":153.28851318359375,""y"":820.7035522460938,""z"":382.0943603515625},""gyroscopes"":{""x"":231.42706298828125,""y"":-67.30229949951172,""z"":29.479589462280273},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":9.359,""leftRightDegrees"":-107.666,""clockwiseDegrees"":46.217,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":157001.617,""accelerometers"":{""x"":160.6031951904297,""y"":848.5543823242188,""z"":361.3795166015625},""gyroscopes"":{""x"":232.5470428466797,""y"":-67.2495346069336,""z"":28.9740047454834},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":9.593,""leftRightDegrees"":-106.478,""clockwiseDegrees"":46.496,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":157006.774,""accelerometers"":{""x"":169.2892608642578,""y"":880.2744140625,""z"":340.8915100097656},""gyroscopes"":{""x"":233.0214385986328,""y"":-66.8635025024414,""z"":28.41166114807129},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":9.818,""leftRightDegrees"":-105.285,""clockwiseDegrees"":46.779,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":157011.535,""accelerometers"":{""x"":175.80242919921875,""y"":909.50537109375,""z"":320.7919006347656},""gyroscopes"":{""x"":233,""y"":-66.13945770263672,""z"":27.87409782409668},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":10.034,""leftRightDegrees"":-104.088,""clockwiseDegrees"":47.065,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":157016.784,""accelerometers"":{""x"":185.951904296875,""y"":936.4979248046875,""z"":301.58319091796875},""gyroscopes"":{""x"":232.3370819091797,""y"":-64.91737365722656,""z"":27.584989547729492},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":10.241,""leftRightDegrees"":-102.893,""clockwiseDegrees"":47.35,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":157021.484,""accelerometers"":{""x"":196.34994506835938,""y"":959.7788696289062,""z"":284.3529052734375},""gyroscopes"":{""x"":231.14056396484375,""y"":-63.3442268371582,""z"":27.447389602661133},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":10.441,""leftRightDegrees"":-101.702,""clockwiseDegrees"":47.632,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":157026.489,""accelerometers"":{""x"":207.85203552246094,""y"":976.8140258789062,""z"":266.7718505859375},""gyroscopes"":{""x"":229.39833068847656,""y"":-61.37633514404297,""z"":27.516742706298828},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":10.635,""leftRightDegrees"":-100.519,""clockwiseDegrees"":47.909,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":157031.372,""accelerometers"":{""x"":216.24583435058594,""y"":992.6870727539062,""z"":250.80422973632812},""gyroscopes"":{""x"":227.11521911621094,""y"":-59.21725082397461,""z"":27.52555274963379},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":10.821,""leftRightDegrees"":-99.349,""clockwiseDegrees"":48.179,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":157036.56,""accelerometers"":{""x"":220.12176513671875,""y"":1002.660400390625,""z"":231.739501953125},""gyroscopes"":{""x"":224.42483520507812,""y"":-56.834842681884766,""z"":27.457429885864258},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":11,""leftRightDegrees"":-98.191,""clockwiseDegrees"":48.441,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":157041.381,""accelerometers"":{""x"":220.51942443847656,""y"":1009.4767456054688,""z"":212.63616943359375},""gyroscopes"":{""x"":221.3240203857422,""y"":-54.3492431640625,""z"":27.344470977783203},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":11.171,""leftRightDegrees"":-97.05,""clockwiseDegrees"":48.694,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":157046.63,""accelerometers"":{""x"":216.70716857910156,""y"":1009.6594848632812,""z"":193.48072814941406},""gyroscopes"":{""x"":218.1328125,""y"":-51.797035217285156,""z"":27.129716873168945},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":11.334,""leftRightDegrees"":-95.926,""clockwiseDegrees"":48.938,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":157051.635,""accelerometers"":{""x"":211.1584930419922,""y"":1001.9503173828125,""z"":172.30169677734375},""gyroscopes"":{""x"":214.8490753173828,""y"":-49.39596176147461,""z"":26.989015579223633},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":11.489,""leftRightDegrees"":-94.818,""clockwiseDegrees"":49.173,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":157056.488,""accelerometers"":{""x"":201.93130493164062,""y"":991.1167602539062,""z"":154.20767211914062},""gyroscopes"":{""x"":211.88694763183594,""y"":-47.31593322753906,""z"":26.77288055419922},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":11.637,""leftRightDegrees"":-93.727,""clockwiseDegrees"":49.401,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":157061.34,""accelerometers"":{""x"":191.59417724609375,""y"":973.4609985351562,""z"":131.30764770507812},""gyroscopes"":{""x"":209.1993865966797,""y"":-45.5791130065918,""z"":26.541351318359375},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":11.777,""leftRightDegrees"":-92.648,""clockwiseDegrees"":49.623,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":157066.558,""accelerometers"":{""x"":180.14923095703125,""y"":958.851806640625,""z"":112.13175964355469},""gyroscopes"":{""x"":206.89715576171875,""y"":-44.29049301147461,""z"":26.27368927001953},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":11.91,""leftRightDegrees"":-91.58,""clockwiseDegrees"":49.842,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":157071.441,""accelerometers"":{""x"":172.21363830566406,""y"":942.1182250976562,""z"":91.58946228027344},""gyroscopes"":{""x"":204.8922119140625,""y"":-43.22047424316406,""z"":25.922521591186523},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":12.036,""leftRightDegrees"":-90.522,""clockwiseDegrees"":50.058,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":157076.416,""accelerometers"":{""x"":165.89151000976562,""y"":929.490478515625,""z"":73.26963806152344},""gyroscopes"":{""x"":202.95481872558594,""y"":-42.563087463378906,""z"":25.527353286743164},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":12.155,""leftRightDegrees"":-89.473,""clockwiseDegrees"":50.273,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":157081.481,""accelerometers"":{""x"":165.5084228515625,""y"":918.8250122070312,""z"":57.648712158203125},""gyroscopes"":{""x"":201.2794952392578,""y"":-42.12293243408203,""z"":25.043682098388672},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":12.268,""leftRightDegrees"":-88.431,""clockwiseDegrees"":50.488,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":157086.73,""accelerometers"":{""x"":165.61129760742188,""y"":910.4453125,""z"":41.27336120605469},""gyroscopes"":{""x"":199.76406860351562,""y"":-41.95558547973633,""z"":24.45069694519043},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":12.374,""leftRightDegrees"":-87.396,""clockwiseDegrees"":50.705,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":157091.43,""accelerometers"":{""x"":169.73561096191406,""y"":906.9354248046875,""z"":28.39086151123047},""gyroscopes"":{""x"":198.69593811035156,""y"":-41.9578742980957,""z"":23.95012664794922},""controlState"":""CTRL_DEFAULT"",""flyState"":""FLYING_OK"",""frontBackDegrees"":12.475,""leftRightDegrees"":-86.365,""clockwiseDegrees"":50.924,""xVelocity"":0,""yVelocity"":0,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
